transaction_id,user_id,amount,timestamp,device_id,beneficiary_id,location_region,transaction_frequency,avg_amount,is_new_device,is_new_beneficiary,location_deviation,transactions_previous_hour,beneficiary_count,previous_fraud_alerts,fraud_label
TXN0641,USER_175,762.66,2025-02-13 18:09:00+00:00,DEV_40,BEN_237,NORTH,3.0,425.84,0,0,0.0,1.0,3.0,0.0,0
TXN0642,USER_156,422.48,2025-02-02 12:05:00+00:00,DEV_29,BEN_037,EAST,5.0,754.88,0,0,0.13,2.0,3.0,0.0,0
TXN0643,USER_126,1003.47,2025-04-30 14:06:00+00:00,DEV_38,BEN_237,NORTH,5.0,957.9,0,0,0.058,3.0,3.0,0.0,0
TXN0644,USER_177,1349.24,2025-05-30 14:49:00+00:00,DEV_71,BEN_069,NORTH,5.0,675.79,0,0,0.064,2.0,5.0,0.0,0
TXN0645,USER_179,182.9,2025-06-15 11:02:00+00:00,DEV_78,BEN_074,SOUTH,3.0,599.4,0,1,0.13,1.0,2.0,0.0,0
TXN0646,USER_167,545.49,2025-03-25 15:29:00+00:00,DEV_20,BEN_004,EAST,5.0,628.7,0,0,0.164,2.0,3.0,0.0,0
TXN0647,USER_169,1005.49,2025-01-26 19:36:00+00:00,DEV_04,BEN_166,WEST,5.0,742.29,0,0,0.112,2.0,5.0,0.0,0
TXN0648,USER_165,364.94,2025-04-08 06:40:00+00:00,DEV_03,BEN_080,NORTH,3.0,390.4,0,0,0.196,0.0,5.0,0.0,0
TXN0649,USER_160,551.12,2025-05-03 08:03:00+00:00,DEV_36,BEN_115,SOUTH,5.0,674.66,0,0,0.11,3.0,5.0,0.0,0
TXN0650,USER_158,694.38,2025-06-24 21:51:00+00:00,DEV_50,BEN_145,EAST,5.0,591.43,0,0,0.098,3.0,4.0,0.0,0
TXN0651,USER_151,597.93,2025-01-21 16:26:00+00:00,DEV_05,BEN_158,SOUTH,2.0,927.17,0,0,0.094,0.0,1.0,0.0,0
TXN0652,USER_151,814.96,2025-04-29 23:01:00+00:00,DEV_41,BEN_238,EAST,1.0,623.87,0,0,0.003,0.0,5.0,0.0,0
TXN0653,USER_131,1478.75,2025-04-03 16:07:00+00:00,DEV_32,BEN_139,NORTH,1.0,900.18,0,0,0.137,0.0,1.0,0.0,0
TXN0654,USER_170,674.85,2025-04-16 17:51:00+00:00,DEV_74,BEN_045,EAST,5.0,484.44,0,0,0.0,2.0,3.0,0.0,0
TXN0655,USER_150,352.0,2025-01-17 22:56:00+00:00,DEV_48,BEN_176,WEST,1.0,738.09,0,0,0.045,0.0,3.0,0.0,0
TXN0656,USER_149,1329.08,2025-01-04 17:45:00+00:00,DEV_34,BEN_014,EAST,2.0,697.91,0,0,0.081,0.0,4.0,0.0,0
TXN0657,USER_159,328.65,2025-04-20 11:20:00+00:00,DEV_47,BEN_211,EAST,4.0,519.64,0,0,0.033,2.0,4.0,0.0,0
TXN0658,USER_106,1186.19,2025-02-05 15:56:00+00:00,DEV_11,BEN_074,NORTH,2.0,676.61,0,0,0.053,0.0,4.0,0.0,0
TXN0659,USER_173,819.46,2025-04-21 10:16:00+00:00,DEV_38,BEN_180,WEST,3.0,831.88,0,0,0.19,0.0,2.0,0.0,0
TXN0660,USER_146,1074.91,2025-01-05 12:14:00+00:00,DEV_27,BEN_040,EAST,1.0,601.43,0,0,0.146,0.0,4.0,0.0,0
TXN0661,USER_175,274.14,2025-05-25 18:45:00+00:00,DEV_15,BEN_102,EAST,5.0,396.21,0,0,0.039,2.0,4.0,0.0,0
TXN0662,USER_108,423.8,2025-03-01 08:19:00+00:00,DEV_32,BEN_174,NORTH,4.0,647.37,0,0,0.052,1.0,1.0,0.0,0
TXN0663,USER_118,640.39,2025-03-23 18:31:00+00:00,DEV_51,BEN_155,EAST,4.0,514.64,0,0,0.003,1.0,4.0,0.0,0
TXN0664,USER_175,217.06,2025-03-04 16:39:00+00:00,DEV_47,BEN_002,EAST,5.0,598.65,0,0,0.122,2.0,1.0,0.0,0
TXN0665,USER_155,464.33,2025-03-17 11:09:00+00:00,DEV_77,BEN_009,EAST,2.0,637.76,0,0,0.065,0.0,3.0,0.0,0
TXN0666,USER_151,660.45,2025-04-06 06:55:00+00:00,DEV_22,BEN_245,NORTH,4.0,394.15,0,0,0.0,2.0,2.0,0.0,0
TXN0667,USER_132,770.88,2025-04-27 18:09:00+00:00,DEV_56,BEN_132,NORTH,4.0,407.65,0,0,0.086,1.0,2.0,0.0,0
TXN0668,USER_144,327.56,2025-05-05 20:59:00+00:00,DEV_44,BEN_214,SOUTH,5.0,722.31,0,0,0.106,2.0,2.0,0.0,0
TXN0669,USER_143,1129.44,2025-06-28 19:16:00+00:00,DEV_70,BEN_019,EAST,3.0,571.59,0,0,0.138,2.0,5.0,0.0,0
TXN0670,USER_115,481.57,2025-02-02 13:25:00+00:00,DEV_72,BEN_123,SOUTH,4.0,265.29,0,0,0.076,2.0,5.0,0.0,0
TXN0671,USER_145,1498.91,2025-06-06 17:15:00+00:00,DEV_56,BEN_144,EAST,2.0,767.73,0,0,0.058,0.0,4.0,0.0,0
TXN0672,USER_141,1124.03,2025-04-19 13:32:00+00:00,DEV_34,BEN_230,WEST,1.0,690.86,0,0,0.199,0.0,4.0,0.0,0
TXN0673,USER_125,858.3,2025-02-25 12:00:00+00:00,DEV_43,BEN_177,WEST,3.0,542.92,0,0,0.08,2.0,2.0,0.0,0
TXN0674,USER_127,587.17,2025-06-15 11:10:00+00:00,DEV_52,BEN_157,EAST,1.0,452.48,0,0,0.123,0.0,1.0,0.0,0
TXN0675,USER_161,1194.3,2025-05-08 09:31:00+00:00,DEV_64,BEN_074,EAST,4.0,775.37,0,0,0.048,1.0,3.0,0.0,0
TXN0676,USER_154,1437.33,2025-02-03 23:41:00+00:00,DEV_19,BEN_248,NORTH,4.0,702.4,0,0,0.121,2.0,3.0,0.0,0
TXN0677,USER_137,494.62,2025-02-01 17:57:00+00:00,DEV_69,BEN_082,NORTH,5.0,1007.39,0,0,0.0,3.0,2.0,0.0,0
TXN0678,USER_148,641.69,2025-04-29 09:50:00+00:00,DEV_64,BEN_070,EAST,3.0,713.03,0,0,0.052,2.0,2.0,0.0,0
TXN0679,USER_119,309.93,2025-05-12 21:55:00+00:00,DEV_07,BEN_181,WEST,5.0,708.16,0,0,0.008,3.0,1.0,0.0,0
TXN0680,USER_139,1309.37,2025-01-09 08:47:00+00:00,DEV_22,BEN_249,NORTH,5.0,624.96,0,0,0.044,2.0,5.0,0.0,0
TXN0681,USER_144,885.31,2025-04-24 16:46:00+00:00,DEV_19,BEN_214,EAST,4.0,772.52,0,0,0.155,1.0,2.0,0.0,0
TXN0682,USER_120,1177.49,2025-04-06 08:20:00+00:00,DEV_46,BEN_045,SOUTH,3.0,743.76,0,0,0.043,0.0,5.0,0.0,0
TXN0683,USER_113,1590.17,2025-06-24 12:54:00+00:00,DEV_17,BEN_204,NORTH,3.0,837.76,0,0,0.123,2.0,4.0,0.0,0
TXN0684,USER_142,1248.19,2025-05-14 17:57:00+00:00,DEV_24,BEN_089,SOUTH,5.0,571.8,0,0,0.171,3.0,1.0,0.0,0
TXN0685,USER_175,355.13,2025-06-13 23:30:00+00:00,DEV_15,BEN_056,SOUTH,3.0,584.69,0,0,0.078,1.0,1.0,0.0,0
TXN0686,USER_136,1051.67,2025-01-07 23:07:00+00:00,DEV_06,BEN_233,WEST,3.0,578.13,0,0,0.14,0.0,3.0,0.0,0
TXN0687,USER_172,1526.56,2025-05-18 22:02:00+00:00,DEV_37,BEN_237,WEST,3.0,768.62,0,0,0.112,0.0,1.0,0.0,0
TXN0688,USER_168,343.66,2025-03-02 10:29:00+00:00,DEV_26,BEN_093,WEST,5.0,874.76,0,0,0.087,2.0,5.0,0.0,0
TXN0689,USER_159,1007.04,2025-04-10 07:38:00+00:00,DEV_40,BEN_007,NORTH,3.0,581.17,0,0,0.125,2.0,5.0,0.0,0
TXN0690,USER_171,571.03,2025-06-08 22:33:00+00:00,DEV_17,BEN_053,WEST,2.0,586.28,0,0,0.19,0.0,4.0,0.0,0
TXN0691,USER_132,1068.21,2025-06-06 22:53:00+00:00,DEV_23,BEN_135,EAST,3.0,697.11,0,0,0.042,0.0,2.0,0.0,0
TXN0692,USER_160,782.79,2025-02-10 11:32:00+00:00,DEV_71,BEN_015,NORTH,3.0,613.14,0,0,0.022,2.0,5.0,0.0,0
TXN0693,USER_111,629.1,2025-02-13 06:39:00+00:00,DEV_64,BEN_057,EAST,3.0,792.81,0,1,0.019,1.0,4.0,0.0,0
TXN0694,USER_125,173.89,2025-05-11 17:45:00+00:00,DEV_22,BEN_038,NORTH,2.0,312.23,0,0,0.14,1.0,2.0,0.0,0
TXN0695,USER_145,274.67,2025-06-08 07:53:00+00:00,DEV_13,BEN_238,SOUTH,2.0,525.99,0,0,0.148,1.0,5.0,0.0,0
TXN0696,USER_103,264.36,2025-04-21 06:36:00+00:00,DEV_77,BEN_089,WEST,4.0,532.64,0,0,0.048,2.0,2.0,0.0,0
TXN0697,USER_161,456.48,2025-01-10 22:33:00+00:00,DEV_54,BEN_095,WEST,4.0,301.95,0,0,0.0,2.0,3.0,0.0,0
TXN0698,USER_174,489.12,2025-01-30 14:04:00+00:00,DEV_39,BEN_105,SOUTH,2.0,505.45,0,0,0.04,0.0,4.0,0.0,0
TXN0699,USER_108,364.86,2025-05-15 08:38:00+00:00,DEV_56,BEN_004,NORTH,1.0,512.73,0,0,0.113,0.0,5.0,0.0,0
TXN0700,USER_179,1000.77,2025-05-14 17:10:00+00:00,DEV_18,BEN_136,EAST,5.0,619.83,0,0,0.076,2.0,1.0,0.0,0
TXN0701,USER_107,1311.21,2025-06-11 12:22:00+00:00,DEV_34,BEN_228,NORTH,4.0,816.94,0,0,0.091,2.0,2.0,0.0,0
TXN0702,USER_110,812.19,2025-04-06 15:31:00+00:00,DEV_31,BEN_203,WEST,3.0,613.24,0,0,0.049,0.0,5.0,0.0,0
TXN0703,USER_160,1028.61,2025-03-18 22:04:00+00:00,DEV_57,BEN_063,SOUTH,3.0,495.38,0,0,0.141,0.0,3.0,0.0,0
TXN0704,USER_154,662.17,2025-01-21 10:41:00+00:00,DEV_15,BEN_004,NORTH,4.0,641.46,0,0,0.101,2.0,4.0,0.0,0
TXN0705,USER_174,1524.44,2025-05-21 17:16:00+00:00,DEV_39,BEN_193,NORTH,2.0,807.38,1,0,0.115,1.0,4.0,0.0,0
TXN0706,USER_134,222.98,2025-06-20 20:30:00+00:00,DEV_66,BEN_210,SOUTH,1.0,503.61,0,0,0.09,0.0,2.0,0.0,0
TXN0707,USER_145,875.72,2025-01-09 13:21:00+00:00,DEV_16,BEN_230,EAST,5.0,513.41,0,0,0.111,2.0,2.0,0.0,0
TXN0708,USER_111,1598.21,2025-03-30 23:21:00+00:00,DEV_10,BEN_144,WEST,1.0,733.78,0,0,0.108,0.0,3.0,0.0,0
TXN0709,USER_155,1177.13,2025-03-05 14:23:00+00:00,DEV_65,BEN_118,EAST,2.0,616.77,0,0,0.024,0.0,1.0,0.0,0
TXN0710,USER_179,1046.99,2025-05-15 14:03:00+00:00,DEV_70,BEN_189,EAST,4.0,747.12,0,0,0.102,2.0,4.0,0.0,0
TXN0711,USER_147,966.0,2025-05-18 21:11:00+00:00,DEV_35,BEN_172,SOUTH,3.0,647.95,0,0,0.127,0.0,1.0,0.0,0
TXN0712,USER_174,733.54,2025-02-09 17:47:00+00:00,DEV_04,BEN_189,WEST,3.0,755.25,0,0,0.149,0.0,5.0,0.0,0
TXN0713,USER_131,787.14,2025-06-21 21:07:00+00:00,DEV_43,BEN_071,WEST,5.0,494.74,0,0,0.105,3.0,4.0,0.0,0
TXN0714,USER_178,1143.24,2025-01-25 20:29:00+00:00,DEV_24,BEN_225,EAST,3.0,648.19,0,0,0.022,0.0,2.0,0.0,0
TXN0715,USER_142,1358.39,2025-05-21 18:08:00+00:00,DEV_47,BEN_010,WEST,4.0,618.4,0,0,0.031,2.0,1.0,0.0,0
TXN0716,USER_111,577.82,2025-05-14 10:32:00+00:00,DEV_12,BEN_024,SOUTH,5.0,467.62,0,0,0.054,3.0,4.0,0.0,0
TXN0717,USER_129,173.04,2025-01-30 13:38:00+00:00,DEV_64,BEN_164,SOUTH,6.0,415.48,0,0,0.091,3.0,3.0,0.0,0
TXN0718,USER_139,1078.2,2025-05-02 21:28:00+00:00,DEV_55,BEN_143,WEST,6.0,752.86,0,0,0.073,3.0,1.0,0.0,0
TXN0719,USER_105,314.3,2025-02-18 17:46:00+00:00,DEV_51,BEN_138,SOUTH,2.0,597.36,0,0,0.013,1.0,3.0,0.0,0
TXN0720,USER_171,379.97,2025-02-19 11:15:00+00:00,DEV_41,BEN_227,WEST,5.0,496.66,0,0,0.012,3.0,5.0,0.0,0
TXN0721,USER_119,587.7,2025-01-16 11:33:00+00:00,DEV_18,BEN_217,WEST,3.0,635.57,0,0,0.0,0.0,4.0,0.0,0
TXN0722,USER_154,1383.6,2025-05-15 19:16:00+00:00,DEV_75,BEN_180,WEST,2.0,819.2,0,0,0.0,1.0,4.0,0.0,0
TXN0723,USER_173,199.89,2025-05-26 09:30:00+00:00,DEV_21,BEN_042,SOUTH,2.0,307.89,0,0,0.072,0.0,3.0,0.0,0
TXN0724,USER_134,261.66,2025-04-01 08:03:00+00:00,DEV_29,BEN_025,SOUTH,3.0,425.5,0,0,0.219,2.0,1.0,0.0,0
TXN0725,USER_148,197.17,2025-05-20 19:16:00+00:00,DEV_74,BEN_035,SOUTH,6.0,511.57,0,1,0.188,3.0,5.0,0.0,0
TXN0726,USER_141,1702.85,2025-03-04 11:42:00+00:00,DEV_04,BEN_153,EAST,4.0,869.18,0,0,0.021,3.0,4.0,0.0,0
TXN0727,USER_161,1120.05,2025-04-12 19:46:00+00:00,DEV_10,BEN_178,EAST,5.0,692.39,0,0,0.089,3.0,3.0,0.0,0
TXN0728,USER_103,287.6,2025-05-22 15:16:00+00:00,DEV_61,BEN_200,SOUTH,1.0,765.1,0,0,0.0,0.0,4.0,0.0,0
TXN0729,USER_128,169.44,2025-03-19 23:15:00+00:00,DEV_30,BEN_026,NORTH,6.0,478.98,0,0,0.001,3.0,2.0,0.0,0
TXN0730,USER_148,656.33,2025-04-22 15:17:00+00:00,DEV_46,BEN_069,SOUTH,3.0,482.07,0,1,0.008,2.0,4.0,0.0,0
TXN0731,USER_107,600.14,2025-01-27 21:16:00+00:00,DEV_46,BEN_085,WEST,3.0,717.17,0,0,0.066,1.0,5.0,0.0,0
TXN0732,USER_168,944.49,2025-04-02 21:59:00+00:00,DEV_66,BEN_158,WEST,3.0,658.74,0,0,0.069,0.0,2.0,0.0,0
TXN0733,USER_150,824.4,2025-06-03 09:39:00+00:00,DEV_50,BEN_012,NORTH,2.0,732.31,0,0,0.095,0.0,1.0,0.0,0
TXN0734,USER_100,1277.46,2025-05-20 23:23:00+00:00,DEV_34,BEN_210,WEST,4.0,621.85,0,0,0.12,3.0,4.0,0.0,0
TXN0735,USER_100,585.78,2025-02-24 19:27:00+00:00,DEV_44,BEN_021,NORTH,4.0,691.72,0,0,0.06,1.0,5.0,0.0,0
TXN0736,USER_112,1071.46,2025-04-09 07:30:00+00:00,DEV_59,BEN_131,EAST,3.0,673.72,0,0,0.082,2.0,5.0,0.0,0
TXN0737,USER_153,308.74,2025-04-22 06:33:00+00:00,DEV_30,BEN_233,NORTH,5.0,766.67,0,0,0.014,3.0,5.0,0.0,0
TXN0738,USER_141,1631.65,2025-06-18 10:23:00+00:00,DEV_14,BEN_049,WEST,2.0,771.05,0,0,0.0,1.0,2.0,0.0,0
TXN0739,USER_138,880.56,2025-05-30 06:58:00+00:00,DEV_39,BEN_172,WEST,3.0,407.02,0,0,0.0,0.0,5.0,0.0,0
TXN0740,USER_144,533.27,2025-05-28 12:17:00+00:00,DEV_79,BEN_137,SOUTH,2.0,312.91,0,0,0.119,1.0,2.0,0.0,0
TXN0741,USER_139,947.43,2025-05-16 23:25:00+00:00,DEV_09,BEN_205,EAST,3.0,800.26,0,0,0.06,0.0,3.0,0.0,0
TXN0742,USER_127,594.61,2025-03-06 14:00:00+00:00,DEV_14,BEN_147,WEST,1.0,828.16,0,0,0.0,0.0,5.0,0.0,0
TXN0743,USER_100,916.19,2025-03-09 06:29:00+00:00,DEV_79,BEN_212,NORTH,6.0,496.91,0,0,0.076,3.0,5.0,0.0,0
TXN0744,USER_102,630.4,2025-03-25 14:51:00+00:00,DEV_66,BEN_101,EAST,2.0,371.02,0,0,0.005,1.0,4.0,1.0,0
TXN0745,USER_155,479.83,2025-03-18 09:59:00+00:00,DEV_10,BEN_041,SOUTH,3.0,664.86,0,0,0.18,2.0,3.0,0.0,0
TXN0746,USER_159,913.84,2025-06-22 21:28:00+00:00,DEV_17,BEN_170,EAST,3.0,789.63,0,0,0.045,2.0,3.0,0.0,0
TXN0747,USER_119,1084.55,2025-06-07 07:08:00+00:00,DEV_55,BEN_241,EAST,5.0,919.64,0,0,0.121,2.0,5.0,0.0,0
TXN0748,USER_119,1360.45,2025-06-11 19:43:00+00:00,DEV_62,BEN_108,EAST,5.0,727.44,0,0,0.145,2.0,5.0,0.0,0
TXN0749,USER_132,950.37,2025-04-20 14:38:00+00:00,DEV_58,BEN_205,EAST,2.0,594.24,0,0,0.023,0.0,2.0,0.0,0
TXN0750,USER_151,785.41,2025-02-04 06:57:00+00:00,DEV_69,BEN_219,EAST,4.0,516.03,0,0,0.085,2.0,1.0,0.0,0
TXN0751,USER_147,1000.17,2025-01-26 18:30:00+00:00,DEV_41,BEN_161,NORTH,4.0,651.72,0,0,0.113,3.0,5.0,0.0,0
TXN0752,USER_144,492.5,2025-02-19 14:00:00+00:00,DEV_70,BEN_198,WEST,1.0,605.11,0,0,0.087,0.0,5.0,0.0,0
TXN0753,USER_102,500.85,2025-04-28 19:54:00+00:00,DEV_48,BEN_141,NORTH,2.0,497.74,0,0,0.102,0.0,1.0,0.0,0
TXN0754,USER_134,370.25,2025-03-07 17:40:00+00:00,DEV_38,BEN_201,SOUTH,4.0,957.31,0,0,0.0,2.0,3.0,0.0,0
TXN0755,USER_160,1647.58,2025-04-28 20:48:00+00:00,DEV_51,BEN_084,EAST,6.0,917.78,0,0,0.113,3.0,3.0,0.0,0
TXN0756,USER_147,921.07,2025-06-08 14:07:00+00:00,DEV_34,BEN_131,WEST,2.0,820.41,0,0,0.051,1.0,1.0,0.0,0
TXN0757,USER_164,579.77,2025-03-02 06:27:00+00:00,DEV_48,BEN_020,EAST,4.0,511.87,0,0,0.101,3.0,4.0,0.0,0
TXN0758,USER_155,596.28,2025-06-16 08:27:00+00:00,DEV_66,BEN_049,NORTH,2.0,778.25,0,0,0.135,0.0,5.0,0.0,0
TXN0759,USER_171,520.6,2025-04-03 14:16:00+00:00,DEV_76,BEN_145,SOUTH,3.0,745.94,0,0,0.12,2.0,2.0,0.0,0
TXN0760,USER_145,1015.01,2025-05-25 13:50:00+00:00,DEV_46,BEN_181,NORTH,5.0,716.38,0,0,0.101,3.0,4.0,0.0,0
TXN0761,USER_145,621.26,2025-01-11 20:11:00+00:00,DEV_01,BEN_008,EAST,4.0,837.45,0,0,0.119,1.0,1.0,0.0,0
TXN0762,USER_144,314.52,2025-02-19 13:04:00+00:00,DEV_50,BEN_018,EAST,5.0,745.31,0,0,0.121,2.0,2.0,0.0,0
TXN0763,USER_121,1338.04,2025-06-17 21:14:00+00:00,DEV_20,BEN_002,EAST,2.0,761.0,0,0,0.17,0.0,3.0,0.0,0
TXN0764,USER_134,756.94,2025-06-09 09:59:00+00:00,DEV_19,BEN_129,WEST,5.0,745.54,0,0,0.078,2.0,5.0,0.0,0
TXN0765,USER_113,716.86,2025-04-13 12:06:00+00:00,DEV_70,BEN_084,EAST,3.0,701.12,0,0,0.09,2.0,5.0,0.0,0
TXN0766,USER_134,428.16,2025-01-06 19:34:00+00:00,DEV_36,BEN_014,WEST,6.0,382.46,0,0,0.136,3.0,5.0,0.0,0
TXN0767,USER_111,1224.77,2025-01-11 08:10:00+00:00,DEV_63,BEN_198,WEST,3.0,662.54,0,0,0.051,0.0,5.0,0.0,0
TXN0768,USER_139,515.35,2025-03-18 11:23:00+00:00,DEV_30,BEN_132,SOUTH,2.0,566.57,0,0,0.0,1.0,5.0,0.0,0
TXN0769,USER_176,797.08,2025-06-11 19:33:00+00:00,DEV_48,BEN_003,SOUTH,5.0,458.02,0,0,0.11,2.0,2.0,0.0,0
TXN0770,USER_136,1881.36,2025-03-09 16:01:00+00:00,DEV_53,BEN_171,NORTH,5.0,902.27,0,0,0.068,3.0,1.0,0.0,0
TXN0771,USER_159,1414.63,2025-06-09 20:14:00+00:00,DEV_71,BEN_227,SOUTH,3.0,909.35,0,0,0.008,0.0,5.0,0.0,0
TXN0772,USER_135,956.51,2025-04-07 15:35:00+00:00,DEV_16,BEN_105,EAST,3.0,853.88,0,0,0.11,2.0,1.0,0.0,0
TXN0773,USER_172,1184.4,2025-01-25 21:00:00+00:00,DEV_45,BEN_237,EAST,6.0,688.28,0,0,0.166,3.0,3.0,0.0,0
TXN0774,USER_116,997.54,2025-04-11 21:29:00+00:00,DEV_33,BEN_104,WEST,5.0,852.59,0,0,0.0,2.0,4.0,0.0,0
TXN0775,USER_166,708.78,2025-03-07 23:36:00+00:00,DEV_37,BEN_020,EAST,4.0,651.81,0,0,0.141,1.0,1.0,0.0,0
TXN0776,USER_157,883.21,2025-02-10 08:12:00+00:00,DEV_68,BEN_031,WEST,1.0,680.42,0,0,0.0,0.0,5.0,0.0,0
TXN0777,USER_171,439.17,2025-05-02 16:09:00+00:00,DEV_11,BEN_017,EAST,2.0,485.98,0,0,0.056,1.0,2.0,0.0,0
TXN0778,USER_110,353.41,2025-02-06 08:29:00+00:00,DEV_44,BEN_076,WEST,2.0,709.55,0,0,0.19,0.0,2.0,0.0,0
TXN0779,USER_171,717.2,2025-06-12 10:43:00+00:00,DEV_31,BEN_096,WEST,2.0,659.06,0,0,0.06,0.0,2.0,0.0,0
TXN0780,USER_172,243.36,2025-05-25 11:00:00+00:00,DEV_71,BEN_111,SOUTH,2.0,454.6,0,0,0.085,1.0,3.0,0.0,0
TXN0781,USER_123,693.6,2025-05-21 17:20:00+00:00,DEV_18,BEN_120,WEST,3.0,642.32,0,0,0.126,0.0,3.0,0.0,0
TXN0782,USER_149,866.57,2025-01-14 13:59:00+00:00,DEV_19,BEN_216,WEST,2.0,638.04,0,0,0.0,0.0,1.0,0.0,0
TXN0783,USER_146,1902.13,2025-06-22 21:20:00+00:00,DEV_08,BEN_003,SOUTH,4.0,919.63,0,0,0.084,2.0,1.0,0.0,0
TXN0784,USER_103,289.21,2025-03-30 11:19:00+00:00,DEV_35,BEN_224,NORTH,1.0,784.13,0,0,0.084,0.0,3.0,0.0,0
TXN0785,USER_142,965.04,2025-05-12 17:44:00+00:00,DEV_01,BEN_060,NORTH,3.0,651.72,1,0,0.192,0.0,2.0,0.0,0
TXN0786,USER_152,803.95,2025-02-04 19:28:00+00:00,DEV_40,BEN_238,WEST,4.0,687.32,0,0,0.006,2.0,4.0,0.0,0
TXN0787,USER_116,222.27,2025-05-19 23:23:00+00:00,DEV_18,BEN_034,SOUTH,4.0,656.63,0,0,0.057,3.0,5.0,0.0,0
TXN0788,USER_128,479.63,2025-02-27 10:47:00+00:00,DEV_32,BEN_025,EAST,5.0,619.56,0,0,0.024,2.0,1.0,0.0,0
TXN0789,USER_146,256.07,2025-05-08 19:01:00+00:00,DEV_48,BEN_031,SOUTH,1.0,487.64,0,0,0.018,0.0,1.0,0.0,0
TXN0790,USER_174,446.61,2025-02-19 07:42:00+00:00,DEV_55,BEN_074,SOUTH,2.0,627.34,0,0,0.148,0.0,4.0,0.0,0
TXN0791,USER_104,442.14,2025-06-17 15:22:00+00:00,DEV_05,BEN_235,SOUTH,4.0,538.09,0,0,0.082,2.0,1.0,0.0,0
TXN0792,USER_174,491.35,2025-05-08 13:53:00+00:00,DEV_12,BEN_116,EAST,3.0,462.45,0,0,0.047,2.0,4.0,0.0,0
TXN0793,USER_165,948.45,2025-03-23 23:43:00+00:00,DEV_26,BEN_042,NORTH,4.0,726.68,0,0,0.049,1.0,3.0,0.0,0
TXN0794,USER_167,213.94,2025-03-24 19:56:00+00:00,DEV_42,BEN_160,WEST,4.0,708.69,0,0,0.046,3.0,3.0,0.0,0
TXN0795,USER_103,232.08,2025-01-01 22:07:00+00:00,DEV_70,BEN_127,SOUTH,6.0,381.99,0,0,0.052,3.0,4.0,0.0,0
TXN0796,USER_145,301.76,2025-02-23 21:11:00+00:00,DEV_11,BEN_175,NORTH,5.0,631.6,0,0,0.004,2.0,5.0,0.0,0
TXN0797,USER_129,1074.64,2025-05-23 13:54:00+00:00,DEV_06,BEN_185,NORTH,3.0,799.36,0,0,0.064,2.0,1.0,0.0,0
TXN0798,USER_173,748.41,2025-05-30 19:23:00+00:00,DEV_50,BEN_196,NORTH,5.0,808.88,0,1,0.058,3.0,1.0,0.0,0
TXN0799,USER_159,1078.77,2025-06-29 06:48:00+00:00,DEV_78,BEN_038,SOUTH,1.0,803.88,0,0,0.035,0.0,4.0,0.0,0
TXN0800,USER_151,473.16,2025-01-16 16:41:00+00:00,DEV_66,BEN_124,EAST,4.0,655.84,0,0,0.089,2.0,1.0,0.0,0
TXN0801,USER_102,181.06,2025-02-15 06:29:00+00:00,DEV_45,BEN_158,WEST,5.0,523.24,0,0,0.094,3.0,3.0,0.0,0
TXN0802,USER_170,1018.08,2025-05-18 19:02:00+00:00,DEV_02,BEN_139,WEST,2.0,487.45,0,0,0.047,0.0,3.0,0.0,0
TXN0803,USER_139,354.9,2025-03-07 23:04:00+00:00,DEV_46,BEN_243,SOUTH,3.0,701.69,0,0,0.071,0.0,2.0,0.0,0
TXN0804,USER_112,382.45,2025-02-14 18:43:00+00:00,DEV_37,BEN_240,EAST,3.0,706.89,0,0,0.21,1.0,3.0,0.0,0
TXN0805,USER_169,487.68,2025-02-20 21:05:00+00:00,DEV_36,BEN_203,SOUTH,4.0,843.1,0,0,0.207,1.0,1.0,0.0,0
TXN0806,USER_172,1764.0,2025-06-15 10:00:00+00:00,DEV_39,BEN_060,NORTH,5.0,815.0,0,0,0.017,3.0,2.0,0.0,0
TXN0807,USER_139,928.58,2025-06-04 23:13:00+00:00,DEV_45,BEN_132,EAST,3.0,630.17,0,0,0.025,1.0,1.0,0.0,0
TXN0808,USER_152,676.31,2025-01-02 15:54:00+00:00,DEV_57,BEN_201,EAST,3.0,463.37,0,0,0.016,2.0,5.0,0.0,0
TXN0809,USER_148,1309.48,2025-06-01 18:37:00+00:00,DEV_16,BEN_067,WEST,4.0,602.13,0,0,0.143,3.0,5.0,0.0,0
TXN0810,USER_124,319.47,2025-04-11 19:43:00+00:00,DEV_06,BEN_178,NORTH,5.0,682.58,0,0,0.056,3.0,2.0,0.0,0
TXN0811,USER_159,1333.29,2025-06-02 17:39:00+00:00,DEV_05,BEN_063,EAST,4.0,619.69,0,0,0.094,2.0,1.0,0.0,0
TXN0812,USER_179,387.35,2025-04-23 11:33:00+00:00,DEV_33,BEN_035,SOUTH,5.0,563.32,0,0,0.2,3.0,2.0,0.0,0
TXN0813,USER_174,1020.78,2025-05-04 17:15:00+00:00,DEV_41,BEN_060,SOUTH,5.0,687.93,0,0,0.079,2.0,5.0,0.0,0
TXN0814,USER_154,630.79,2025-04-14 17:25:00+00:00,DEV_63,BEN_231,NORTH,1.0,574.41,0,0,0.122,0.0,5.0,0.0,0
TXN0815,USER_128,572.19,2025-05-13 21:32:00+00:00,DEV_35,BEN_248,NORTH,4.0,555.79,0,0,0.111,2.0,4.0,0.0,0
